GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),ALCOHOLTYPE (CODE),ALCOHOLTYPE (DISPLAY),ALCOHOLTYPE (URL),NATIONALSYSTEMTYPE (CODE),NATIONALSYSTEMTYPE (DISPLAY),NATIONALSYSTEMTYPE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
W27_smokeless_prod_ban,Ban on sale of smokeless tobacco products,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5583,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,,,,FRA,France,,,,,,,,,,,No,,,,,,
W27_smokeless_prod_ban,Ban on sale of smokeless tobacco products,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5583,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,,,,FRA,France,,,,,,,,,,,No,,,,,,
RSUD_82,Standards of care for health professionals,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2576,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,yes,,,,,,
RSUD_87,Self-help groups for substance use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2581,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,yes,,,,,,
RSUD_85,NGOs for alcohol use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2579,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,yes,,,,,,
RSUD_86,NGOs for drug use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2580,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,yes,,,,,,
RSUD_86,NGOs for drug use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2580,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,yes,,,,,,
RSUD_83,"Standards of care for health professionals, maintenance",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2577,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,no,,,,,,
RSUD_86,NGOs for drug use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2580,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,yes,,,,,,
RSUD_80,Health professionals mostly involved in treatment of substance use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2574,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,Addictologists,,,,,,
RSUD_73,Government unit for substance use disorder prevention,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2567,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,yes,,,,,,
RSUD_77,Programmes for the prevention of substance use disorders for special populations,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2571,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,yes,,,,,,
RSUD_77,Programmes for the prevention of substance use disorders for special populations,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2571,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,no,,,,,,
RSUD_77,Programmes for the prevention of substance use disorders for special populations,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2571,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,no,,,,,,
RSUD_77,Programmes for the prevention of substance use disorders for special populations,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2571,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,yes,,,,,,
SA_0000001712,Community-based interventions/projects involving stakeholders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2365,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
SA_0000001710,Public-funded alcohol research/monitoring programmes,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2364,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
SA_0000001711,"Public funds designated for alcohol research/monitoring programmes, in Euros",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2319,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,.,,,,,,
SA_0000001706,National treatment policy for alcohol use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1412,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
SA_0000001709,National surveys on drink-driving,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2366,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
SA_0000001715,Counselling to children in families with alcohol problems,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2371,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,No,,,,,,
SA_0000001704,Data collection on alcohol-related health indicators,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2362,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
SA_0000001703,Server training on a regular basis,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2360,,,,PUBLISHED,Published,,2011,2011,,EUR,2011,2011,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
SA_0000001721,Importance of measures for enhancing compliance with age limits,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2346,,,,PUBLISHED,Published,,2012,2012,,EUR,2012,2012,Europe,,,,,FRA,France,,,,,,,,,,,Low importance,,,,,,
SA_0000001732,New types of alcoholic beverages emerging,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3786,,,,PUBLISHED,Published,,2012,2012,,EUR,2012,2012,Europe,,,,,FRA,France,,,,,,,,,,,No,,,,,,
SA_0000001749,"Alcohol, total (recorded 3 year average + unrecorded) per capita (15+) consumption (in litres of pure alcohol) with 95%CI",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/465,,,,PUBLISHED,Published,,2008-2010,2008-2010,,EUR,2008,2010,Europe,,,,,FRA,France,,BTSX,Both sexes,,,,,,,,12.2 [11.4-13.1],12.20000,11.40000,13.10000,,,
SA_0000001757,"15-19 years old abstainers, lifetime (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/460,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,,,,FRA,France,,MLE,Male,,,,,,,,1.3,1.30000,,,,,
SA_0000001758,15-19 years old former drinkers (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/457,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,,,,FRA,France,,MLE,Male,,,,,,,,4.2,4.20000,,,,,
SA_0000001758,15-19 years old former drinkers (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/457,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,,,,FRA,France,,FMLE,Female,,,,,,,,4.6,4.60000,,,,,
SA_0000001765,Legal obligation for schools to include alcohol use prevention,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4450,,,,PUBLISHED,Published,,2012,2012,,EUR,2012,2012,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
SA_0000001696,Alcohol-related road traffic crashes with fatalities (% of all road traffic crashes with fatalities),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2314,SA_0000001696_FRA,Data Source,,PUBLISHED,Published,,2003,2003,,EUR,2003,2003,Europe,,,,,FRA,France,,,,,,,,,,,19.4,19.40000,,,,,
SA_0000001696,Alcohol-related road traffic crashes with fatalities (% of all road traffic crashes with fatalities),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2314,SA_0000001696_FRA,Data Source,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,,,,,,,,,,19.5,19.50000,,,,,
SA_0000001696,Alcohol-related road traffic crashes with fatalities (% of all road traffic crashes with fatalities),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2314,SA_0000001696_FRA,Data Source,,PUBLISHED,Published,,2005,2005,,EUR,2005,2005,Europe,,,,,FRA,France,,,,,,,,,,,20.9,20.90000,,,,,
SA_0000001696,Alcohol-related road traffic crashes with fatalities (% of all road traffic crashes with fatalities),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2314,SA_0000001696_FRA,Data Source,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,FRA,France,,,,,,,,,,,21.2,21.20000,,,,,
SA_0000001696,Alcohol-related road traffic crashes with fatalities (% of all road traffic crashes with fatalities),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2314,SA_0000001696_FRA,Data Source,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,23.3,23.30000,,,,,
E14_prod_tv_films,Appearance of tobacco products in TV and/or films,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1291,,,,PUBLISHED,Published,,2014,2014,,EUR,2014,2014,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
E21_vending_machines,Complete ban on tobacco vending machines,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4586,,,,PUBLISHED,Published,,2014,2014,,EUR,2014,2014,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
W21_emissions_A,Cigarette packaging and labelling must not display quantitative information on emission yields (such as tar nicotine and carbon monoxide) including when used as part of a brand name or trademark,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2734,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,,,,FRA,France,,,,,,,,,,,No,,,,,,
E6_pt_of_sale,Ban on advertising: Point of sale,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1315,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,,,,FRA,France,,,,,,,,,,,No,,,,,,
E22_subnational_exists,"Subnational bans on tobacco advertising, promotion and sponsorship",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1318,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,,,,FRA,France,,,,,,,,,,,No,,,,,,
E21_vending_machines,Complete ban on tobacco vending machines,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4586,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
E6_pt_of_sale,Ban on advertising: Point of sale,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1315,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,,,,FRA,France,,,,,,,,,,,No,,,,,,
E21_vending_machines,Complete ban on tobacco vending machines,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4586,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,,,,FRA,France,,,,,,,,,,,No,,,,,,
E15_sponsored_events,Sponsored events,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1317,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
M_survey_title_adult,Name of survey of adults,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4569,,,,PUBLISHED,Published,,,,,EUR,,,Europe,,,,,FRA,France,,,,,,,,,,,Barom�tre sant�,,,,,,
M_def_2_text_adult,Adult indicator 2 definition,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4571,,,,PUBLISHED,Published,,,,,EUR,,,Europe,,,,,FRA,France,,,,,,,,,,,Daily tobacco smoking,,,,,,
M_svy_national_adult,Representativeness of survey of adults,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/345,,,,PUBLISHED,Published,,,,,EUR,,,Europe,,,,,FRA,France,,,,,,,,,,,National,,,,,,
M_smkless_def_text_adult,Adult smokeless tobacco use indicator definition,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4571,,,,PUBLISHED,Published,,,,,EUR,,,Europe,,,,,FRA,France,,,,,,,,,,,Not available,,,,,,Data not reported / not available
Camp_airtime,Process evaluation was employed to assess implementation,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2754,,,,PUBLISHED,Published,,,,,EUR,,,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
E19_movies_anti_tob_ads,"Required anti-tobacco ads for any visual entertainment media product that depicts tobacco products, use or images",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4585,,,,PUBLISHED,Published,,2012,2012,,EUR,2012,2012,Europe,,,,,FRA,France,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
E17_csr_promo_others,Ban on entities other than tobacco companies/tobacco industry publicizing the Corporate Social Responsibility� activities of the tobacco companies,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4582,,,,PUBLISHED,Published,,2012,2012,,EUR,2012,2012,Europe,,,,,FRA,France,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
E19_movies_anti_tob_ads,"Required anti-tobacco ads for any visual entertainment media product that depicts tobacco products, use or images",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4585,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,,,,FRA,France,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
E17_csr_promo_others,Ban on entities other than tobacco companies/tobacco industry publicizing the Corporate Social Responsibility� activities of the tobacco companies,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4582,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,,,,FRA,France,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
PC_sfe_compliance,Compliance with regulations on smoke-free environments (national legislation),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,,,,FRA,France,,,,,,,,,,,Not available,,,,,,Data not reported/not available
EC_direct_compliance,Compliance with bans on direct advertising,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,,,,FRA,France,,,,,,,,,,,Not available,,,,,,Data not reported/not available
PC_sfe_compliance,Compliance with regulations on smoke-free environments (national legislation),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,,,,FRA,France,,,,,,,,,,,Not available,,,,,,Data not reported/not available
P16_subnat_complete_bans_exist,Comprehensive bans in place subnationally,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1242,,,,PUBLISHED,Published,,2012,2012,,EUR,2012,2012,Europe,,,,,FRA,France,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
R_excise_incr,Tobacco excises increased over the survey period,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2760,,,,PUBLISHED,Published,,2012,2012,,EUR,2012,2012,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
R_excise_incr,Tobacco excises increased over the survey period,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2760,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,,,,FRA,France,,,,,,,,,,,--,,,,,,
M_def_1_prev_adult,Adult indicator 1 rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4572,,,,PUBLISHED,Published,,,,,EUR,,,Europe,,,,,FRA,France,,MLE,Male,,,,,,,,Not available,,,,,,Data not reported / not available
M_def_1_prev_youth,Youth indicator 1 rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4572,,,,PUBLISHED,Published,,,,,EUR,,,Europe,,,,,FRA,France,,FMLE,Female,,,,,,,,20.3,20.30000,,,,,Smoking at least once a week.
M_def_2_prev_youth,Youth indicator 2 rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4572,,,,PUBLISHED,Published,,,,,EUR,,,Europe,,,,,FRA,France,,FMLE,Female,,,,,,,,14.0,14.00000,,,,,
M_def_2_prev_youth,Youth indicator 2 rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4572,,,,PUBLISHED,Published,,,,,EUR,,,Europe,,,,,FRA,France,,BTSX,Both sexes,,,,,,,,14.0,14.00000,,,,,
M_def_1_prev_youth,Youth indicator 1 rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4572,,,,PUBLISHED,Published,,,,,EUR,,,Europe,,,,,FRA,France,,BTSX,Both sexes,,,,,,,,Not available,,,,,,Data not reported / not available
M_smkless_prev_youth,Youth smokeless tobacco use indicator rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4572,,,,PUBLISHED,Published,,,,,EUR,,,Europe,,,,,FRA,France,,FMLE,Female,,,,,,,,Not available,,,,,,Data not reported/not available
R_total_tax_average,Average - taxes as a % of cigarette price - total tax,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4600,,,,PUBLISHED,Published,,2012,2012,,EUR,2012,2012,Europe,,,,,FRA,France,,,,,,,,,,,80.00,80.00000,,,,,
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,FRA,France,,BTSX,Both sexes,,,,,,,,16.9,16.90000,,,,,
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,,,,FRA,France,,FMLE,Female,,,,,,,,8.1,8.10000,,,,,
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,BTSX,Both sexes,,,,,,,,12.1,12.10000,,,,,
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4403,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,BTSX,Both sexes,,,,,,,,36.1 [35-37.2],36.10000,35.00000,37.20000,,,
SA_0000001754,"Alcohol, harmful use (15+), 12 month prevalence (%) with 95%CI",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4404,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,FMLE,Female,,,,,,,,1.6,,,,,,
SA_0000001692,Framework of national alcohol policy,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2313,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,No,,,,,,
SA_0000001692,Framework of national alcohol policy,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2313,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,No,,,,,,
SA_0000001698,"Adopted written national policy on alcohol, year revised",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1396,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,2013,,,,,,
SA_0000001694,Sectors represented in national alcohol policy,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1401,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
SA_0000001694,Sectors represented in national alcohol policy,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1401,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
SA_0000001694,Sectors represented in national alcohol policy,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1401,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
SA_0000001722,Government support for community action,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2358,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,No,,,,,,
