GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),STARTYEAR,ENDYEAR,COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1986,1986,,EUR,Europe,,FRA,1986,1986,France,,YEARS05-09,5-9 years,,FMLE,Female,,,,,0.8 [0.1-2.5],0.80000,0.10000,2.50000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1993,1993,,EUR,Europe,,FRA,1993,1993,France,,YEARS05-09,5-9 years,,FMLE,Female,,,,,0.8 [0.2-2.1],0.80000,0.20000,2.10000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1995,1995,,EUR,Europe,,FRA,1995,1995,France,,YEARS05-09,5-9 years,,FMLE,Female,,,,,0.7 [0.2-2.0],0.70000,0.20000,2.00000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2002,2002,,EUR,Europe,,FRA,2002,2002,France,,YEARS05-09,5-9 years,,FMLE,Female,,,,,0.7 [0.2-1.7],0.70000,0.20000,1.70000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2004,2004,,EUR,Europe,,FRA,2004,2004,France,,YEARS05-09,5-9 years,,FMLE,Female,,,,,0.6 [0.2-1.6],0.60000,0.20000,1.60000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2009,2009,,EUR,Europe,,FRA,2009,2009,France,,YEARS05-09,5-9 years,,FMLE,Female,,,,,0.6 [0.2-1.5],0.60000,0.20000,1.50000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2011,2011,,EUR,Europe,,FRA,2011,2011,France,,YEARS05-09,5-9 years,,FMLE,Female,,,,,0.6 [0.1-1.5],0.60000,0.10000,1.50000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1977,1977,,EUR,Europe,,FRA,1977,1977,France,,YEARS10-19,10-19 years,,FMLE,Female,,,,,0.8 [0.1-2.9],0.80000,0.10000,2.90000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1979,1979,,EUR,Europe,,FRA,1979,1979,France,,YEARS10-19,10-19 years,,FMLE,Female,,,,,0.8 [0.1-2.6],0.80000,0.10000,2.60000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1984,1984,,EUR,Europe,,FRA,1984,1984,France,,YEARS10-19,10-19 years,,FMLE,Female,,,,,0.7 [0.1-2.1],0.70000,0.10000,2.10000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1986,1986,,EUR,Europe,,FRA,1986,1986,France,,YEARS10-19,10-19 years,,FMLE,Female,,,,,0.7 [0.1-1.9],0.70000,0.10000,1.90000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1993,1993,,EUR,Europe,,FRA,1993,1993,France,,YEARS10-19,10-19 years,,FMLE,Female,,,,,0.6 [0.1-1.7],0.60000,0.10000,1.70000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1995,1995,,EUR,Europe,,FRA,1995,1995,France,,YEARS10-19,10-19 years,,FMLE,Female,,,,,0.6 [0.2-1.6],0.60000,0.20000,1.60000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2002,2002,,EUR,Europe,,FRA,2002,2002,France,,YEARS10-19,10-19 years,,FMLE,Female,,,,,0.5 [0.1-1.3],0.50000,0.10000,1.30000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2004,2004,,EUR,Europe,,FRA,2004,2004,France,,YEARS10-19,10-19 years,,FMLE,Female,,,,,0.5 [0.1-1.2],0.50000,0.10000,1.20000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2009,2009,,EUR,Europe,,FRA,2009,2009,France,,YEARS10-19,10-19 years,,FMLE,Female,,,,,0.5 [0.1-1.2],0.50000,0.10000,1.20000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2011,2011,,EUR,Europe,,FRA,2011,2011,France,,YEARS10-19,10-19 years,,FMLE,Female,,,,,0.5 [0.1-1.2],0.50000,0.10000,1.20000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1977,1977,,EUR,Europe,,FRA,1977,1977,France,,YEARS05-19,5-19  years,,MLE,Male,,,,,0.9 [0.1-2.7],0.90000,0.10000,2.70000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1979,1979,,EUR,Europe,,FRA,1979,1979,France,,YEARS05-19,5-19  years,,MLE,Male,,,,,0.8 [0.1-2.4],0.80000,0.10000,2.40000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1984,1984,,EUR,Europe,,FRA,1984,1984,France,,YEARS05-19,5-19  years,,MLE,Male,,,,,0.8 [0.2-2.1],0.80000,0.20000,2.10000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1986,1986,,EUR,Europe,,FRA,1986,1986,France,,YEARS05-19,5-19  years,,MLE,Male,,,,,0.8 [0.2-2.0],0.80000,0.20000,2.00000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1993,1993,,EUR,Europe,,FRA,1993,1993,France,,YEARS05-19,5-19  years,,MLE,Male,,,,,0.8 [0.2-1.9],0.80000,0.20000,1.90000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1995,1995,,EUR,Europe,,FRA,1995,1995,France,,YEARS05-19,5-19  years,,MLE,Male,,,,,0.8 [0.2-1.9],0.80000,0.20000,1.90000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2002,2002,,EUR,Europe,,FRA,2002,2002,France,,YEARS05-19,5-19  years,,MLE,Male,,,,,0.7 [0.2-1.7],0.70000,0.20000,1.70000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2004,2004,,EUR,Europe,,FRA,2004,2004,France,,YEARS05-19,5-19  years,,MLE,Male,,,,,0.7 [0.2-1.6],0.70000,0.20000,1.60000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2009,2009,,EUR,Europe,,FRA,2009,2009,France,,YEARS05-19,5-19  years,,MLE,Male,,,,,0.7 [0.2-1.6],0.70000,0.20000,1.60000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2011,2011,,EUR,Europe,,FRA,2011,2011,France,,YEARS05-19,5-19  years,,MLE,Male,,,,,0.7 [0.2-1.7],0.70000,0.20000,1.70000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1977,1977,,EUR,Europe,,FRA,1977,1977,France,,YEARS05-09,5-9 years,,MLE,Male,,,,,0.7 [0.1-2.5],0.70000,0.10000,2.50000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1979,1979,,EUR,Europe,,FRA,1979,1979,France,,YEARS05-09,5-9 years,,MLE,Male,,,,,0.7 [0.1-2.2],0.70000,0.10000,2.20000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1984,1984,,EUR,Europe,,FRA,1984,1984,France,,YEARS05-09,5-9 years,,MLE,Male,,,,,0.7 [0.1-1.9],0.70000,0.10000,1.90000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1986,1986,,EUR,Europe,,FRA,1986,1986,France,,YEARS05-09,5-9 years,,MLE,Male,,,,,0.7 [0.1-1.9],0.70000,0.10000,1.90000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1993,1993,,EUR,Europe,,FRA,1993,1993,France,,YEARS05-09,5-9 years,,MLE,Male,,,,,0.7 [0.1-1.8],0.70000,0.10000,1.80000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1995,1995,,EUR,Europe,,FRA,1995,1995,France,,YEARS05-09,5-9 years,,MLE,Male,,,,,0.7 [0.2-1.7],0.70000,0.20000,1.70000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2002,2002,,EUR,Europe,,FRA,2002,2002,France,,YEARS05-09,5-9 years,,MLE,Male,,,,,0.6 [0.2-1.5],0.60000,0.20000,1.50000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2004,2004,,EUR,Europe,,FRA,2004,2004,France,,YEARS05-09,5-9 years,,MLE,Male,,,,,0.6 [0.2-1.5],0.60000,0.20000,1.50000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2009,2009,,EUR,Europe,,FRA,2009,2009,France,,YEARS05-09,5-9 years,,MLE,Male,,,,,0.6 [0.1-1.5],0.60000,0.10000,1.50000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2011,2011,,EUR,Europe,,FRA,2011,2011,France,,YEARS05-09,5-9 years,,MLE,Male,,,,,0.6 [0.1-1.6],0.60000,0.10000,1.60000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1977,1977,,EUR,Europe,,FRA,1977,1977,France,,YEARS10-19,10-19 years,,MLE,Male,,,,,0.9 [0.1-2.9],0.90000,0.10000,2.90000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1979,1979,,EUR,Europe,,FRA,1979,1979,France,,YEARS10-19,10-19 years,,MLE,Male,,,,,0.9 [0.1-2.6],0.90000,0.10000,2.60000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1984,1984,,EUR,Europe,,FRA,1984,1984,France,,YEARS10-19,10-19 years,,MLE,Male,,,,,0.8 [0.2-2.2],0.80000,0.20000,2.20000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1986,1986,,EUR,Europe,,FRA,1986,1986,France,,YEARS10-19,10-19 years,,MLE,Male,,,,,0.8 [0.2-2.2],0.80000,0.20000,2.20000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1993,1993,,EUR,Europe,,FRA,1993,1993,France,,YEARS10-19,10-19 years,,MLE,Male,,,,,0.8 [0.2-2.1],0.80000,0.20000,2.10000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1995,1995,,EUR,Europe,,FRA,1995,1995,France,,YEARS10-19,10-19 years,,MLE,Male,,,,,0.8 [0.2-2.0],0.80000,0.20000,2.00000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2002,2002,,EUR,Europe,,FRA,2002,2002,France,,YEARS10-19,10-19 years,,MLE,Male,,,,,0.8 [0.2-1.8],0.80000,0.20000,1.80000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2004,2004,,EUR,Europe,,FRA,2004,2004,France,,YEARS10-19,10-19 years,,MLE,Male,,,,,0.8 [0.2-1.7],0.80000,0.20000,1.70000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2009,2009,,EUR,Europe,,FRA,2009,2009,France,,YEARS10-19,10-19 years,,MLE,Male,,,,,0.7 [0.2-1.8],0.70000,0.20000,1.80000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,2011,2011,,EUR,Europe,,FRA,2011,2011,France,,YEARS10-19,10-19 years,,MLE,Male,,,,,0.7 [0.2-1.9],0.70000,0.20000,1.90000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1976,1976,,EUR,Europe,,FRA,1976,1976,France,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,40.4 [32.7-48.4],40.40000,32.70000,48.40000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1983,1983,,EUR,Europe,,FRA,1983,1983,France,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,38.1 [32.8-43.7],38.10000,32.80000,43.70000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1985,1985,,EUR,Europe,,FRA,1985,1985,France,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,37.3 [32.2-42.5],37.30000,32.20000,42.50000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1990,1990,,EUR,Europe,,FRA,1990,1990,France,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,35.0 [30.3-39.8],35.00000,30.30000,39.80000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1992,1992,,EUR,Europe,,FRA,1992,1992,France,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,34.0 [29.4-38.7],34.00000,29.40000,38.70000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1994,1994,,EUR,Europe,,FRA,1994,1994,France,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,33.0 [28.6-37.6],33.00000,28.60000,37.60000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1999,1999,,EUR,Europe,,FRA,1999,1999,France,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,30.6 [26.5-34.9],30.60000,26.50000,34.90000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2001,2001,,EUR,Europe,,FRA,2001,2001,France,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,29.7 [25.7-33.8],29.70000,25.70000,33.80000,,,
